year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2025,11,2025-03-10,2025-03-10,Rajasthan,Jalore,Food Poisoning,Reported,22,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-12,2025-03-12,Tamil Nadu,Coimbatore,Chickenpox,Reported,15,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-10,2025-03-11,Tamil Nadu,Mayiladuthurai,Mumps,Reported,20,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-14,2025-03-15,Tamil Nadu,Ranipet,Human Rabies,Reported,1,1,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-08,2025-03-10,Tamil Nadu,Tirupathur,Chickenpox,Reported,15,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-13,2025-03-13,Tripura,South Tripura,Food Poisoning,Reported,85,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-11,2025-03-13,West Bengal,Howrah,Hepatitis A,Reported,22,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-12,2025-03-12,West Bengal,Medinipur East,Acute Diarrheal Disease,Reported,59,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-11,2025-03-13,West Bengal,Medinipur West,Acute Diarrheal Disease,Reported,14,0,"cases in absolute number, deaths in absolute number",
2025,11,2025-03-07,2025-03-11,West Bengal,Paschim Bardhaman,Hepatitis A,Reported,42,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-28,2025-03-03,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported,19,2,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-06,2025-03-06,Assam,Bongaigaon,Acute Diarrheal Disease,Reported,5,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Assam,Nagaon,Human Rabies,Reported,1,1,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-04,2025-03-05,Assam,Nagaon,Human Rabies,Reported,1,1,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-28,2025-03-03,Bihar,Jehanabad,Chickenpox,Reported,11,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-05,2025-03-06,Bihar,Samastipur,Fever with Rash,Reported,7,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-08,2025-03-09,Bihar,Vaishali,Fever with Rash,Reported,8,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Chhattisgarh,Dantewada,Food Poisoning,Reported,11,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-03,2025-03-03,Chhattisgarh,Durg,Jaundice,Reported,71,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-06,2025-03-07,Chhattisgarh,Surguja,Food Poisoning,Reported,10,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-01,2025-03-03,Gujarat,Kachchh,Acute Diarrheal Disease,Reported,12,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-08,Gujarat,Panchmahals,Acute Hepatitis A,Reported,16,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-04,2025-03-04,Jammu and Kashmir,Badgam,Rabies,Reported,1,1,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-03,Jharkhand,Latehar,Paratyphoid,Reported,30,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-03,Jharkhand,Latehar,Paratyphoid,Reported,68,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-08,2025-03-08,Jharkhand,West Singhbhum,Fever with Rash,Reported,9,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-06,2025-03-06,Karnataka,Dakshin Kannad,,Reported,57,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-03,Karnataka,Mandya,Cholera,Reported,39,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-08,2025-03-08,Kerala,Ernakulam,Dengue,Reported,9,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-28,2025-03-03,Kerala,Ernakulam,Acute Gastroenteritis,Reported,9,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-06,2025-03-06,Kerala,Palakkad,Hepatitis A,Reported,45,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-09,Kerala,Pathanamthitta,Acute Gastroenteritis,Reported,102,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-05,2025-03-05,Kerala,Pathanamthitta,Mumps,Reported,17,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-04,2025-03-05,Kerala,Thrissur,Acute Hepatitis A,Reported,17,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-04,2025-03-06,Kerala,Wayanad,Chickenpox,Reported,6,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-27,2025-03-03,Madhya Pradesh,Chhatarpur,Measles,Reported,5,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Madhya Pradesh,Gwalior,Dengue,Reported,2,2,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Maharashtra,Latur,Chickenpox,Reported,22,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-27,2025-03-03,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported,109,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-02,2025-03-03,Maharashtra,Nagpur,Acute Diarrheal Disease,Reported,61,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Maharashtra,Washim,Chikungunya,Reported,7,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-24,2025-03-03,Meghalaya,West Khasi Hills,,Reported,1,1,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-05,Odisha,Ganjam,Cholera,Reported,39,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-05,2025-03-06,Odisha,Kendujhar,Acute Diarrheal Disease,Reported,10,1,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-28,2025-03-04,Rajasthan,Jaipur,Food Poisoning,Reported,37,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-08,2025-03-08,Tamil Nadu,Coimbatore,Chickenpox,Reported,12,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-08,Tamil Nadu,Coimbatore,Mumps,Reported,21,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Tamil Nadu,Mayiladuthurai,Mumps,Reported,6,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-05,2025-03-05,Tamil Nadu,Mayiladuthurai,Mumps,Reported,4,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-03,Tamil Nadu,Pudukkottai,Mumps,Reported,6,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-03,Tamil Nadu,Ramanathapuram,Mumps,Reported,9,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-08,2025-03-08,Tamil Nadu,Tenkasi,Acute Hepatitis E,Reported,7,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-01,2025-03-03,Tamil Nadu,Thanjavur,Chickenpox,Reported,20,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,Tamil Nadu,Vellore,Pertussis,Reported,1,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-02-28,2025-03-05,Uttar Pradesh,Mirzapur,Acute Diarrheal Disease,Reported,29,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-05,2025-03-06,West Bengal,Birbhum,Acute Gastroenteritis,Reported,278,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-03,2025-03-05,West Bengal,Birbhum,Acute Diarrheal Disease,Reported,22,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-04,2025-03-04,West Bengal,Birbhum,Acute Diarrheal Disease,Reported,96,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-06,2025-03-06,West Bengal,Medinipur East,Food Poisoning,Reported,59,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-07,West Bengal,Purba Bardhaman,Acute Diarrheal Disease,Reported,18,0,"cases in absolute number, deaths in absolute number",
2025,10,2025-03-07,2025-03-08,West Bengal,Purulia,Food Poisoning,Reported,40,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Andhra Pradesh,Konaseema,Mumps,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-01,2025-03-01,Assam,Darrang,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,Assam,Chirang,Rubella,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Assam,Jorhat,Fever,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Assam,Udalguri,Fever,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Assam,Jorhat,Fever,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Assam,Majuli,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Bihar,Purbi,Champaran,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Bihar,Begusarai,Fever with Rash,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Bihar,Begusarai,Fever with Rash,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Chhattisgarh,Dhamtari,Food Poisoning,Reported in Same Week,113,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-23,2025-02-23,Chhattisgarh,Kabirdham,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Goa,South Goa,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Gujarat,Amreli,Acute Diarrheal Disease,Reported in Same Week,53,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Jammu and Kashmir,Badgam,Hepatitis A and E,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Jammu and Kashmir,Baramulla,Hepatitis A,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-01,2025-03-01,Jharkhand,Palamu,Scrub Typhus,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Jharkhand,East Singhbum,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Karnataka,Uttar Kannad,Acute Diarrheal Disease,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-21,2025-02-21,Karnataka,Vijayapura,Chikungunya,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-01-23,2025-01-23,Karnataka,Kalaburagi,Food Poisoning,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-01,2025-03-01,Kerala,Thiruvananthapuram,Food Poisoning,Reported in Same Week,156,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,Kerala,Kozhikode,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,Kerala,Malappuram,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,Kerala,Thiruvananthapuram,Acute Diarrheal Disease,Reported in Same Week,31,1,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,Kerala,Wayanad,Acute Diarrheal Disease,Reported in Same Week,104,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Kerala,Kasaragod,Mpox,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-26,2025-02-26,Kerala,Ernakulam,Hepatitis A,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-26,2025-02-26,Kerala,Palakkad,Mumps,Reported in Same Week,38,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Kerala,Malappuram,Hepatitis A,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-22,2025-02-22,Kerala,Kollam,Hepatitis,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-21,2025-02-21,Madhya Pradesh,Ratlam,Food Poisoning,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-01,2025-03-01,Maharashtra,Kolhapur,Food Poisoning,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-01,2025-03-01,Maharashtra,Palaghar,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-26,2025-02-26,Maharashtra,Jalgaon,Jaundice,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,Maharashtra,Sangli,Hepatitis A,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Maharashtra,Sangli,Food Poisoning,Reported in Same Week,67,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Meghalaya,South Garo Hills,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-26,2025-02-26,Meghalaya,North Garo Hills,Typhoid,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-27,2025-02-27,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Nagaland,Dimapur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Tamil Nadu,Namakkal,Mumps,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Tamil Nadu,Thanjavur,Chickenpox,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-24,2025-02-24,Uttar Pradesh,Lalitpur,Measles,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-03-02,2025-03-02,West Bengal,Hooghly,Cholera,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-28,2025-02-28,West Bengal,Alipurduar,Chickenpox,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2025,9,2025-02-25,2025-02-25,West Bengal,Nadia,Food Poisoning,Reported in Same Week,74,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-20,2025-02-20,Andhra Pradesh,Nandamuri Taraka Rama Rao,Food Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-20,2025-02-20,Andhra Pradesh,Visakhapatanam,Food Poisoning,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-21,2025-02-21,Assam,Nalbari,Chickenpox,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-20,2025-02-20,Assam,Kamrup Metro,Typhoid,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-20,2025-02-20,Assam,Sonitpur,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Assam,Nagaon,Food Poisoning,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-14,2025-02-14,Assam,Nalbari,Chickenpox,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Bihar,Begusarai,Fever with Rash,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Bihar,Begusarai,Fever with Rash,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Bihar,Madhepura,Fever with Rash,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-17,2025-02-17,Bihar,Pashchim Champaran,Fever with Rash,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-21,2025-02-21,Gujarat,Jamnagar,Measles,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Gujarat,Anand,Hepatitis A,Reported in Same Week,57,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-11,2025-02-11,Gujarat,Gandhinagar,Food Poisoning,Reported in Same Week,29,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-18,2025-02-18,Jharkhand,Hazaribagh,Chickenpox,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-17,2025-02-17,Jharkhand,Dumka,Chickenpox,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2025,8,2025-02-22,2025-02-22,Karnataka,Chikballapur,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
